811,Cahra,Heinzel,58110,805
812,Jasmina,Maciunas,68120,760
813,Jori,Semechik,68130,760
814,Cordi,Sillis,68140,760
815,Robbie,Poag,68150,760
816,Rakel,O'Scanlon,68160,760
817,Michele,Grelik,68170,760
818,Fawne,Whaites,68180,760
819,Sydelle,Lethley,68190,760
820,Filip,Maulden,58200,812
821,Iseabal,Pawfoot,58210,812
822,Remington,Ringer,58220,813
823,Olia,Iverson,58230,813
824,Patton,Traher,58240,813
825,Warner,Sinnie,58250,813
826,Caryl,Dreakin,58260,813
827,Aila,Winfred,58270,813
828,York,Vedenisov,58280,815
829,Jack,Allsep,58290,815
830,Reilly,Dearle,58300,815
831,Natka,Brumby,58310,815
832,Cosetta,Mochar,58320,815
833,Finley,Mackett,58330,815
834,Hinda,Grumley,58340,815
835,Alvy,Tilt,58350,816
836,Bronnie,Bagshaw,58360,816
837,Batholomew,Ruppelin,58370,816
838,Ericha,Folling,58380,816
839,Luigi,Arundel,58390,816
840,Pier,Priddy,58400,816
841,Lois,Sabathe,58410,816
842,Garrick,Klewer,58420,816
843,Meade,Minet,58430,817
844,Sol,McKune,58440,817
845,Marc,Goodfellow,58450,817
846,Rosco,Borzone,58460,817
847,Krystalle,Kummerlowe,58470,817
848,Laurens,Ciccerale,58480,818
849,Lodovico,Tingle,58490,818
850,Vince,Mundall,58500,818
851,Benn,Sear,58510,818
852,Tiertza,Hearons,58520,818
853,Rennie,Holdin,58530,819
854,Hayden,Jenoure,58540,819
855,Addi,Kirstein,58550,819
856,Kay,Surgey,58560,819
857,Jobye,Becarra,58570,819
858,Joachim,Campany,68580,761
859,Aldus,Nelle,68590,761
860,Lee,Crotty,68600,761
861,Diego,Stanwix,68610,761
862,Terry,Horribine,58620,858
863,Lenora,Cronshaw,58630,858
864,Bartie,Vennart,58640,858
1, James, Hollick,250000
